dataset,normalized,r,n_pos,n_neg,choice_method,alignment,cls,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_075,0.2903225806451613,0.26666666666666666,1.0,0.4210526315789474,1,22,0,8
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_075,0.5483870967741935,0.2857142857142857,0.5,0.36363636363636365,13,10,4,4
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,0.7741935483870968,1.0,0.125,0.2222222222222222,23,0,7,1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,5.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,0.6451612903225806,0.4117647058823529,0.875,0.56,13,10,1,7
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,0.6451612903225806,0.4117647058823529,0.875,0.56,13,10,1,7
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,0.6451612903225806,0.4117647058823529,0.875,0.56,13,10,1,7
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,0.6451612903225806,0.4117647058823529,0.875,0.56,13,10,1,7
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,0.6451612903225806,0.4117647058823529,0.875,0.56,13,10,1,7
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,0.6774193548387096,0.25,0.125,0.16666666666666666,20,3,7,1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.125,0.2,22,1,7,1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_075,0.7419354838709677,0.5,0.25,0.3333333333333333,21,2,6,2
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,0.8064516129032258,1.0,0.25,0.4,23,0,6,2
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,0.7741935483870968,0.6666666666666666,0.25,0.36363636363636365,22,1,6,2
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,0.7741935483870968,1.0,0.125,0.2222222222222222,23,0,7,1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,5.0,500,500,random,s4a,cosine_090,0.7741935483870968,1.0,0.125,0.2222222222222222,23,0,7,1
ukus,True,0.0,500,500,random,s4a,cosine_025,0.6941176470588235,0.725,0.9354838709677419,0.8169014084507041,1,22,4,58
ukus,True,0.0,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.0,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.0,500,500,random,s4a,cosine_025,0.7176470588235294,0.7375,0.9516129032258065,0.8309859154929577,2,21,3,59
ukus,True,0.0,500,500,random,s4a,cosine_025,0.6235294117647059,0.7205882352941176,0.7903225806451613,0.7538461538461538,4,19,13,49
ukus,True,0.0,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.0,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.0,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.0,500,500,random,s4a,cosine_025,0.6705882352941176,0.7236842105263158,0.8870967741935484,0.7971014492753624,2,21,7,55
ukus,True,0.0,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.0,500,500,random,s4a,cosine_050,0.35294117647058826,0.7058823529411765,0.1935483870967742,0.3037974683544304,18,5,50,12
ukus,True,0.0,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.0,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.0,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.0,500,500,random,s4a,cosine_050,0.38823529411764707,0.6923076923076923,0.2903225806451613,0.4090909090909091,15,8,44,18
ukus,True,0.0,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.0,500,500,random,s4a,cosine_050,0.35294117647058826,0.6666666666666666,0.22580645161290322,0.3373493975903614,16,7,48,14
ukus,True,0.0,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.0,500,500,random,s4a,cosine_050,0.35294117647058826,0.7058823529411765,0.1935483870967742,0.3037974683544304,18,5,50,12
ukus,True,0.0,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.0,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.0,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.0,500,500,random,s4a,cosine_075,0.25882352941176473,0.4,0.03225806451612903,0.05970149253731343,20,3,60,2
ukus,True,0.0,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.0,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.0,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.0,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.25882352941176473,0.0,0.0,0.0,22,1,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.0,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.6470588235294118,0.7285714285714285,0.8225806451612904,0.7727272727272727,4,19,11,51
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.6,0.7121212121212122,0.7580645161290323,0.7343750000000001,4,19,15,47
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.6352941176470588,0.7183098591549296,0.8225806451612904,0.7669172932330828,3,20,11,51
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.43529411764705883,0.71875,0.3709677419354839,0.48936170212765956,14,9,39,23
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.36470588235294116,0.75,0.1935483870967742,0.30769230769230765,19,4,50,12
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.3176470588235294,0.6111111111111112,0.1774193548387097,0.27499999999999997,16,7,51,11
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.35294117647058826,0.7058823529411765,0.1935483870967742,0.3037974683544304,18,5,50,12
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.32941176470588235,0.631578947368421,0.1935483870967742,0.2962962962962963,16,7,50,12
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,0.5555555555555556,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,0.611764705882353,0.7101449275362319,0.7903225806451613,0.7480916030534351,3,20,13,49
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,0.6823529411764706,0.7397260273972602,0.8709677419354839,0.8,4,19,8,54
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,0.6,0.71875,0.7419354838709677,0.7301587301587302,5,18,16,46
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_025,0.6,0.71875,0.7419354838709677,0.7301587301587302,5,18,16,46
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.35294117647058826,0.7058823529411765,0.1935483870967742,0.3037974683544304,18,5,50,12
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.4,0.72,0.2903225806451613,0.4137931034482759,16,7,44,18
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.32941176470588235,0.6666666666666666,0.16129032258064516,0.2597402597402597,18,5,52,10
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.5176470588235295,0.7333333333333333,0.532258064516129,0.6168224299065419,11,12,29,33
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.3764705882352941,0.6285714285714286,0.3548387096774194,0.4536082474226804,10,13,40,22
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_050,0.35294117647058826,0.7058823529411765,0.1935483870967742,0.3037974683544304,18,5,50,12
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_075,0.3176470588235294,0.6666666666666666,0.12903225806451613,0.2162162162162162,19,4,54,8
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,0.25882352941176473,0.0,0.0,0.0,22,1,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.1111111111111112,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,0.5764705882352941,0.703125,0.7258064516129032,0.7142857142857143,4,19,17,45
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,0.6,0.7121212121212122,0.7580645161290323,0.7343750000000001,4,19,15,47
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,0.6,0.71875,0.7419354838709677,0.7301587301587302,5,18,16,46
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,0.6,0.7333333333333333,0.7096774193548387,0.7213114754098361,7,16,18,44
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,0.36470588235294116,0.6818181818181818,0.24193548387096775,0.35714285714285715,16,7,47,15
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,0.5529411764705883,0.7307692307692307,0.6129032258064516,0.6666666666666667,9,14,24,38
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,0.3411764705882353,0.6875,0.1774193548387097,0.28205128205128205,18,5,51,11
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,0.3411764705882353,0.6666666666666666,0.1935483870967742,0.30000000000000004,17,6,50,12
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_050,0.35294117647058826,0.7058823529411765,0.1935483870967742,0.3037974683544304,18,5,50,12
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.25882352941176473,0.4,0.03225806451612903,0.05970149253731343,20,3,60,2
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_075,0.24705882352941178,0.0,0.0,0.0,21,2,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.25882352941176473,0.0,0.0,0.0,22,1,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,1.6666666666666667,500,500,random,s4a,cosine_090,0.27058823529411763,0.0,0.0,0.0,23,0,62,0
ukus,True,2.2222222222222223,500,500,random,s4a,cosine_025,0.7058823529411765,0.7228915662650602,0.967741935483871,0.8275862068965517,0,23,2,60
ukus,True,2.2222222222222223,500,500,random,s4a,cosine_025,0.5882352941176471,0.7142857142857143,0.7258064516129032,0.7200000000000001,5,18,17,45
ukus,True,2.2222222222222223,500,500,random,s4a,cosine_025,0.7294117647058823,0.7294117647058823,1.0,0.8435374149659863,0,23,0,62
ukus,True,2.2222222222222223,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,2.2222222222222223,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,2.2222222222222223,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
ukus,True,2.2222222222222223,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
